RowNumber,CustomerId,Surname,credit score,Age,Balance,EstimatedSalary,,Point Earned
3302,15766017,Brookman,653,34,118838.75,52820.13,,360
3303,15762172,Kerr,593,35,161637.75,20008.46,,391
3304,15728333,McBurney,632,44,133793.89,34607.14,,621
3305,15792868,Mickey,601,35,71553.83,177384.45,,448
3306,15605698,Harrison,786,62,0,165702.64,,765
3307,15777060,Olszewski,654,40,0,167889.1,,428
3308,15626243,Chijioke,572,38,0,133122.62,,739
3309,15719898,Young,813,62,64667.95,140454.14,,691
3310,15599976,Bellasis,523,28,121164.11,59938.81,,496
3311,15752809,De Mestre,506,50,0,12016.79,,295
3312,15589698,De Luca,513,72,98903.06,81251.24,,842
3313,15609977,Mundy,664,31,104158.84,134169.85,,951
3314,15750121,Tung,684,54,0,94888.6,,335
3315,15734177,Donahue,608,63,139529.93,175696.16,,961
3316,15781347,Okagbue,527,25,0,96758.58,,430
3317,15592025,Nnaemeka,666,53,64646.7,128019.48,,580
3318,15670163,Verjus,779,71,0,146895.36,,858
3319,15765402,H?,629,40,0,139356.3,,327
3320,15624343,Napolitani,430,35,118894.22,2923.61,,873
3321,15602354,Ginikanwa,712,24,0,121232.51,,264
3322,15579183,Spaull,682,30,0,2053.42,,456
3323,15584899,Siciliani,634,41,68213.99,6382.46,,911
3324,15723658,Voronina,487,31,0,158750.13,,546
3325,15803965,Tang,808,47,139196,74028.36,,801
3326,15682489,Crumbley,527,32,0,44099.75,,718
3327,15813645,Hamilton,637,50,126345.55,17323,,683
3328,15766787,Piazza,802,40,0,175043.69,,332
3329,15687171,Birch,529,38,0,146388.85,,339
3330,15690744,Custance,850,43,0,2465.8,,452
3331,15707974,Anayochukwu,738,18,0,47799.15,,739
3332,15673084,Galkin,817,34,129278.43,165562.84,,703
3333,15814772,Adams,735,31,119558.35,72927.68,,386
3334,15743709,Toomey,619,41,92467.58,38270.47,,569
3335,15610343,Marshall-Hall,671,27,0,120893.07,,962
3336,15737414,Shen,581,31,0,188377.21,,644
3337,15788480,Pagnotto,690,36,0,55902.93,,876
3338,15568519,Wood,579,56,99340.83,4523.74,,806
3339,15792453,More,688,24,0,102195.16,,739
3340,15658100,Piccio,599,28,126833.79,60843.09,,252
3341,15695197,Tochukwu,729,29,109676.52,25548.47,,790
3342,15749807,Graham,718,29,0,134462.29,,253
3343,15773876,Tung,712,53,134729.99,132702.64,,856
3344,15591698,P'eng,474,37,98431.37,75698.44,,972
3345,15712813,Nevzorova,565,33,130368.31,105642.43,,860
3346,15763898,Toscani,658,31,123974.96,102153.75,,226
3347,15793324,McKenzie,714,63,138082.16,166677.54,,945
3348,15757759,Okwuoma,725,45,129855.32,24218.65,,917
3349,15796230,Morley,825,40,132308.22,117122.5,,465
3350,15611729,Kerr,665,45,155447.65,51871.95,,511
3351,15709531,Harding,670,35,124268.64,84321.03,,301
3352,15650751,Butler,474,34,176311.36,160213.27,,724
3353,15641413,Crawford,591,40,99886.42,88695.19,,675
3354,15753840,Brown,508,31,0,6123.15,,573
3355,15669994,Greece,695,36,0,167749.54,,463
3356,15695301,Matthews,660,24,85089.3,71638,,809
3357,15792004,Heath,687,41,134318.21,198064.52,,402
3358,15603035,Vincent,658,29,75395.53,54914.92,,298
3359,15717286,Sal,705,33,116765.7,190659.17,,711
3360,15577107,Milne,739,60,0,51637.67,,457
3361,15754747,Bazile,844,38,111501.66,119333.38,,962
3362,15705676,Wardle,602,48,76595.08,127095.14,,558
3363,15751912,Lilly,759,33,160541.36,93541.14,,497
3364,15677336,Aitken,747,38,129728.6,89289.54,,747
3365,15684395,Enderby,673,47,0,108762.16,,382
3366,15659949,Chiu,671,34,130929.02,28238.25,,586
3367,15812422,Ugorji,640,74,116800.25,34130.43,,947
3368,15806941,Sharpe,581,40,101016.53,7926.35,,783
3369,15637690,Houghton,630,67,0,27330.27,,556
3370,15632882,Konovalova,703,33,190566.65,79997.14,,708
3371,15807107,Patel,698,47,0,50213.81,,625
3372,15661034,Ngozichukwuka,742,43,97067.69,60920.03,,375
3373,15811958,Medland,652,37,92208.54,197699.8,,822
3374,15785167,Padovano,644,37,186347.97,92809.73,,499
3375,15646720,Tsui,735,55,103176.62,163516.16,,708
3376,15658614,H?,777,58,0,62449.07,,852
3377,15704657,Denman,644,40,77270.08,115800.1,,748
3378,15567147,Ratten,665,37,111911.63,110359.68,,413
3379,15701319,Baxter,529,72,94216.05,78695.68,,712
3380,15745266,Norman,803,45,0,128378.04,,589
3381,15650437,Shen,604,26,0,155248.62,,679
3382,15764314,Reilly,738,49,106770.82,123499.27,,315
3383,15612594,Ifeanacho,655,72,138089.97,99920.41,,766
3384,15593501,Graham,698,39,133191.19,53289.49,,428
3385,15804150,Lysaght,775,66,0,67622.34,,826
3386,15649297,T'ang,735,41,74135.85,11783.1,,750
3387,15641110,Abron,766,41,99208.46,62402.38,,224
3388,15660608,Chimaraoke,537,84,92242.34,186235.98,,768
3389,15806570,Y?an,599,25,108380.72,79005.95,,933
3390,15715345,Sergeyeva,420,55,91893.32,144870.28,,970
3391,15755521,Ma,674,32,85757.93,95481,,929
3392,15579074,Obiajulu,570,46,0,820.46,,909
3393,15641158,Belcher,623,33,96759.42,174777.98,,357
3394,15752507,K?,710,30,0,8991.17,,834
3395,15597983,Brown,466,29,0,2797.27,,824
3396,15586069,Abernathy,759,22,0,22303.17,,758
3397,15655082,Pape,581,71,0,197562.08,,759
3398,15720155,Tao,820,33,132150.26,23067.97,,796
3399,15582116,Ma,759,41,0,190294.12,,498
3400,15749365,Earle,628,31,175443.75,113167.17,,559
3401,15632069,Kazantsev,676,31,78990.15,124777.14,,225
3402,15663134,Uspenskaya,591,33,113743.37,124625.08,,947
3403,15766683,Coombes,690,26,157624.84,49599.27,,881
3404,15707219,Hopman,624,62,125163.62,151411.5,,513
3405,15709232,McKay,573,23,0,122964.18,,554
3406,15801351,Milanesi,694,60,0,57088.97,,647
3407,15578747,Chineze,632,29,80922.75,7820.78,,434
3408,15675626,Dawson,632,40,193354.86,149188.41,,462
3409,15583736,Shih,832,40,107648.94,134638.97,,583
3410,15590011,Hughes,598,46,131769.04,184980.23,,911
3411,15609913,Clark,430,36,138992.48,122373.42,,770
3412,15719479,Chukwuhaenye,711,37,113899.92,80215.2,,436
3413,15575147,Wall,582,26,114450.32,14081.64,,480
3414,15597309,Howell,605,39,0,199390.45,,405
3415,15648367,Lo,657,37,0,7667.48,,398
3416,15758031,Lazarev,578,40,63609.92,74965.61,,783
3417,15751771,Lowe,532,38,0,30583.95,,396
3418,15689288,Folliero,612,42,75497.51,149682.78,,240
3419,15731026,Han,792,42,0,92664.09,,522
3420,15775809,Holloway,674,26,0,138423.1,,664
3421,15743076,Pai,680,31,0,3148.2,,442
3422,15658258,Trejo,593,39,117704.73,197933.5,,694
3423,15756321,Johnston,679,35,130463.55,37341.17,,606
3424,15706799,Macknight,493,32,46161.18,79577.4,,606
3425,15775703,Lo,688,42,0,197602.29,,378
3426,15642636,Glossop,769,43,110182.54,87537.32,,505
3427,15704651,Bishop,581,49,0,41623.59,,242
3428,15806771,Yefremova,465,41,117221.15,168280.95,,495
3429,15566735,Obialo,641,35,0,125986.18,,757
3430,15681671,Nkemjika,731,43,79120.27,548.52,,978
3431,15775949,Trevisani,625,37,177069.24,96088.54,,446
3432,15586752,Parkes,468,36,61636.97,107787.42,,928
3433,15582519,Seleznyov,790,26,0,20510.79,,426
3434,15658233,Naylor,587,37,104414.03,192026.02,,749
3435,15755330,Forbes,692,66,159732.02,118188.15,,273
3436,15605072,Douglas,676,34,89437.03,189540.95,,366
3437,15617538,Nwankwo,571,41,0,63736.17,,681
3438,15591428,Myers,700,32,0,95740.37,,790
3439,15692142,Rogova,445,30,0,127939.19,,842
3440,15692931,Hsing,746,36,142400.77,193438.69,,452
3441,15781127,Giordano,722,47,88011.4,90655.94,,691
3442,15677136,Okwukwe,596,36,0,12067.39,,933
3443,15677828,Chalmers,850,30,154870.28,54191.38,,690
3444,15567897,Chiazagomekpere,597,46,0,58667.16,,666
3445,15793641,Evseyev,436,43,0,35687.43,,557
3446,15678333,Parry-Okeden,660,28,118402.25,14288.93,,965
3447,15630511,Picot,649,37,87374.88,247.36,,245
3448,15792627,Reid,646,32,105397.8,78111.84,,311
3449,15717191,Ferri,560,31,125341.69,79547.39,,797
3450,15625716,Genovesi,710,49,129164.88,193266.72,,890
3451,15710053,Neumayer,513,40,141004.46,105028.46,,904
3452,15580043,Murray,607,21,0,116106.52,,324
3453,15601410,Tien,757,57,89079.41,53179.21,,789
3454,15684669,Parkes,619,40,103604.31,140947.05,,923
3455,15619083,Yip,612,24,182705.05,171837.06,,615
3456,15692207,Ingle,842,29,0,123437.05,,466
3457,15730705,Chidubem,713,33,94598.48,197519.66,,621
3458,15749688,Lu,657,36,188241.05,183058.51,,382
3459,15728542,Vorobyova,770,37,0,22710.72,,281
3460,15760063,Chiedozie,773,40,0,69303.15,,826
3461,15658982,Napolitani,470,39,117469.91,63705.9,,849
3462,15758769,Coffey,781,35,80790.74,116429.51,,456
3463,15778481,Chigbogu,428,62,107735.93,58381.77,,398
3464,15661162,Akabueze,600,43,133379.41,177378.66,,448
3465,15568164,Istomin,697,37,168066.87,35450.53,,231
3466,15601569,Ndubueze,692,43,69014.49,164621.43,,708
3467,15772383,Toscani,791,28,0,174435.48,,397
3468,15667456,Ross,538,42,98548.62,94047.75,,929
3469,15672983,Fernando,820,49,0,119087.25,,679
3470,15799534,McClaran,679,26,76554.06,184800.27,,795
3471,15582847,Yermakova,649,36,0,75035.48,,984
3472,15612478,Somadina,632,27,107375.82,62703.38,,627
3473,15709621,Wan,594,40,122417.17,190882.69,,394
3474,15802009,Mazzi,682,42,0,91981.85,,361
3475,15698816,Tuan,720,33,97188.62,91881.29,,605
3476,15574830,Townsley,769,31,61297.05,7118.02,,311
3477,15603082,Yashina,746,30,112666.67,11710.4,,585
3478,15685947,Henderson,623,40,0,25904.12,,253
3479,15643048,Mueller,537,28,157842.07,86911.49,,348
3480,15807568,Wright,468,46,91443.75,10958.18,,748
3481,15597591,Lung,588,30,110148.49,5790.9,,375
3482,15747558,Bryant,729,34,53299.96,42855.97,,929
3483,15756655,Madukaife,543,37,0,78915.68,,701
3484,15589949,Maclean,499,39,0,81409,,351
3485,15601012,Abdullah,784,28,70233.74,179252.73,,827
3486,15724269,Yao,604,33,0,42171.13,,756
3487,15567506,Cheatham,614,25,75212.28,58965.04,,386
3488,15791877,Gallagher,671,31,41299.03,102681.32,,281
3489,15794360,Hao,587,35,83286.56,125553.52,,620
3490,15686538,Nixon,593,43,0,53478.02,,602
3491,15585985,Wang,453,29,0,198376.02,,791
3492,15699257,Kerr,570,35,85668.59,105525.36,,448
3493,15804104,Romani,655,45,57327.04,47349,,892
3494,15727619,Lock,632,47,0,178822.32,,980
3495,15740237,Millar,681,37,69609.85,72127.83,,395
3496,15801436,K'ung,591,46,129269.27,163504.33,,290
3497,15705735,Onyekachi,779,27,0,190623.02,,620
3498,15649359,Somayina,456,63,165350.61,140758.07,,343
3499,15624892,Dennis,686,41,152105.57,132374.41,,665
3500,15784918,Brown,617,74,0,53949.98,,957
3501,15584785,Ogochukwu,850,32,106290.64,121982.73,,946
3502,15797197,Macleod,646,30,100548.67,136983.77,,905
3503,15574858,Page,735,46,106344.95,114371.33,,287
3504,15794101,Barese,543,35,137482.19,62389.35,,742
3505,15743245,Agafonova,490,37,116465.53,24435.77,,645
3506,15791535,Caraway,640,45,0,10908.33,,391
3507,15605215,Stevenson,445,45,0,90977.48,,797
3508,15771749,Duncan,761,36,127637.92,81062.93,,860
3509,15616833,Wang,426,34,0,61230.83,,353
3510,15750728,Kaur,777,37,0,126837.72,,472
3511,15769353,Jenkins,534,35,81951.74,115668.53,,636
3512,15770091,Edwards,777,42,147531.82,38819.45,,498
3513,15716420,Kelly,806,18,0,86994.54,,768
3514,15740602,Boyle,790,33,135120.72,195204.99,,522
3515,15796071,Loane,643,32,0,131301.74,,691
3516,15811389,Padovano,584,37,0,100835.19,,937
3517,15783875,Li Fonti,638,34,0,198969.78,,577
3518,15671800,Robinson,771,18,0,41542.95,,371
3519,15677288,Geach,600,39,0,118272.07,,225
3520,15633525,Payne,661,41,28082.95,69586.27,,605
3521,15634606,Chinonyelum,554,43,0,149629.13,,870
3522,15579207,Watkins,627,49,111087.5,146680.25,,900
3523,15619892,Page,659,38,0,132809.18,,268
3524,15567778,Genovese,835,35,127120.07,28707.69,,525
3525,15711750,Watson,763,35,115651.6,104706.29,,231
3526,15751084,Mancini,625,31,77743.01,75335.68,,626
3527,15768945,Chibueze,799,30,0,136827.96,,888
3528,15586931,Hunter,849,69,71996.09,139065.94,,317
3529,15636353,Buchi,692,28,61581.97,70179.91,,963
3530,15623858,Charteris,623,24,0,116160.04,,776
3531,15703354,Aksenov,453,42,0,83008.49,,791
3532,15663987,Wright,408,84,87873.39,188484.52,,608
3533,15780805,Lu,778,37,105617.73,133699.82,,607
3534,15768566,K?,695,42,0,72172.13,,583
3535,15643229,Hou,677,44,148770.61,191057.76,,277
3536,15754940,Descoteaux,662,37,94901.09,48233.75,,579
3537,15676576,Stephenson,534,29,174851.9,79178.31,,342
3538,15800068,Cooper,602,59,0,162347.05,,280
3539,15648030,Crump,554,43,120847.11,7611.61,,646
3540,15668594,Diggs,667,42,0,88890.05,,905
3541,15728709,Shih,672,43,0,63833.09,,333
3542,15724181,Hudson,838,67,103267.8,78310.04,,241
3543,15647546,Carvosso,692,34,109699.08,37898.91,,489
3544,15702601,Wyatt,675,49,135133.39,179521.24,,229
3545,15567725,Kodilinyechukwu,731,33,0,130726.96,,462
3546,15674179,Vorobyova,468,32,137649.47,198714.29,,929
3547,15686957,Piccio,542,43,113567.94,89543.25,,237
3548,15607690,Hsing,662,35,0,2423.9,,730
3549,15806546,Lucas,770,37,141547.26,180326.83,,890
3550,15632850,T'ang,675,61,62055.17,166305.16,,716
3551,15709016,North,647,51,131156.76,29883.63,,531
3552,15638068,Thompson,604,31,134837.58,192029.19,,359
3553,15749345,Simpson,833,39,0,1710.89,,779
3554,15791321,Nwora,741,40,104784.23,135163.76,,417
3555,15699095,Chandler,658,36,0,84927.42,,374
3556,15638329,Uspensky,528,36,156948.41,149912.28,,711
3557,15575445,Ferguson,590,60,147751.75,88206.04,,289
3558,15752622,Kerr,675,34,124619.33,163667.56,,674
3559,15774507,Furneaux,765,41,124182.21,100153.43,,318
3560,15570857,Kambinachi,650,64,142028.36,32275.09,,602
3561,15599386,Black,817,44,0,65501.91,,681
3562,15744913,Chizoba,699,31,125837.86,189392.66,,409
3563,15647292,Peng,495,34,117160.32,116069.24,,715
3564,15728838,Leach,491,61,0,139861.53,,973
3565,15584704,Chiazagomekpele,847,51,97565.74,144184.06,,530
3566,15749068,Nickson,676,30,0,157888.5,,608
3567,15622985,Lin,746,25,104833.79,71911.3,,367
3568,15587676,Alexeieva,470,31,101675.22,45033.75,,788
3569,15779496,Sykes,714,20,0,150465.93,,245
3570,15733460,Martin,695,50,0,126381.6,,680
3571,15711457,Herz,674,46,174701.05,90189.72,,410
3572,15795290,Nikitina,664,36,71142.77,122433.09,,856
3573,15611223,Ko,697,31,108805.42,123825.83,,342
3574,15794159,Highett,670,68,0,11426.7,,775
3575,15780677,Jackson,541,32,0,114951.42,,459
3576,15690175,Ball,640,66,116037.76,184636.05,,909
3577,15722599,Nelson,647,28,0,91055.27,,356
3578,15569976,Woronoff,757,23,80673.96,93991.65,,277
3579,15707011,Morrison,704,39,124640.51,116511.12,,565
3580,15702277,Smith,778,31,182275.23,190631.23,,717
3581,15801915,Rendall,639,41,98635.77,199970.74,,391
3582,15580213,McIntyre,637,33,0,139947.17,,241
3583,15637947,Wei,686,35,0,8816.37,,656
3584,15715888,Allardyce,577,43,79757.21,135650.72,,270
3585,15732967,Cremonesi,506,28,53053.76,24577.34,,340
3586,15737047,Weatherford,757,28,120911.75,131249.46,,411
3587,15694039,Jen,826,55,115285.85,140126.17,,712
3588,15649457,Macleod,721,41,0,168219.75,,672
3589,15742809,Mironova,489,40,221532.8,171867.08,,636
3590,15637829,Sharpe,446,51,105056.13,70613.52,,731
3591,15633194,Osborne,677,37,88363.03,117946.3,,276
3592,15611635,Chu,769,29,123757.52,84872.66,,503
3593,15638774,Chong,677,56,123959.97,60590.72,,809
3594,15722037,Alvarez,555,62,114822.64,8444.5,,291
3595,15672930,Palerma,652,37,145219.3,159132.83,,910
3596,15668774,Chiemenam,722,32,106807.64,76998.69,,659
3597,15780966,Pritchard,643,36,148159.71,55835.66,,309
3598,15659694,Wallis,796,40,99745.95,177524.19,,547
3599,15624424,Palerma,720,37,156282.79,45985.52,,390
3600,15708713,Hill,613,41,0,60297.72,,776
3601,15755405,Hudson,506,57,0,194421.12,,844
3602,15647570,Chung,608,50,0,93568.77,,343
3603,15684348,Zhdanova,667,77,0,34702.92,,965
3604,15702541,Fraser,750,47,121376.15,54473.6,,803
3605,15646942,Meng,610,33,111582.11,113943.17,,692
3606,15748920,Cherkasova,588,34,129417.82,153727.32,,300
3607,15694581,Rawlings,479,26,0,19116.97,,671
3608,15643215,Jen,682,37,0,112554.68,,897
3609,15649060,Chien,677,36,0,47318.75,,784
3610,15774258,Gorbunov,850,40,94607.08,36690.49,,460
3611,15731553,Lucas,580,56,131368.3,106918.67,,796
3612,15617029,Young,746,21,166883.07,194563.65,,261
3613,15780716,Colombo,635,37,0,91086.73,,413
3614,15577018,Tsao,664,25,172812.72,108008.65,,644
3615,15809515,Lewis,558,36,126606.63,172363.52,,769
3616,15789924,Hussain,415,46,134950.19,178587.36,,621
3617,15725076,Anderson,798,60,96956.1,31907.44,,703
3618,15672481,Ulyanov,792,29,107601.79,18922.18,,510
3619,15574115,Shaw,489,46,92060.06,147222.95,,865
3620,15661830,Lucciano,730,33,0,1474.79,,506
3621,15665879,Gordon,773,41,0,24924.92,,667
3622,15673820,Woodward,711,36,137688.71,46884.1,,458
3623,15747772,Cunningham,592,55,85845.43,128918.42,,564
3624,15666197,Boni,695,27,125552.96,105291.26,,551
3625,15773639,Truscott,640,33,167298.42,145381.65,,892
3626,15581893,Ginikanwa,470,31,55732.92,103792.53,,397
3627,15672447,Bailey,789,37,110689.07,71121.04,,792
3628,15777830,Hutchinson,604,39,98544.11,52327.57,,668
3629,15713890,Maclean,493,35,178317.6,197428.64,,738
3630,15577598,Chiang,671,48,115713.84,83210.84,,759
3631,15786042,Willmore,656,46,143267.14,193099.43,,717
3632,15753462,Godson,739,19,89750.21,193008.52,,585
3633,15759690,Smith,560,26,116576.45,157567.37,,440
3634,15801414,Bitter,827,47,143001.5,108977.5,,265
3635,15656141,Ts'ao,681,23,157761.56,147759.84,,874
3636,15608701,Chialuka,740,37,0,27528.4,,798
3637,15582892,Scott,663,31,103430.11,36479.27,,992
3638,15632967,Feng,845,52,0,31726.76,,408
3639,15587573,Castiglione,555,27,0,96398.51,,506
3640,15654891,He,680,48,115115.38,139558.6,,813
3641,15611365,Fanucci,638,39,122501.28,95007.8,,492
3642,15749103,Ginikanwa,640,62,0,101663.47,,395
3643,15810203,Manning,778,42,0,106197.44,,499
3644,15813660,Forlonge,679,45,146758.24,48466.89,,873
3645,15605673,Liang,593,32,0,151978.36,,571
3646,15669282,Uchechukwu,788,55,0,13288.46,,751
3647,15792726,Sung,770,70,110738.89,22666.77,,467
3648,15593241,Tochukwu,729,67,94203.8,102391.06,,948
3649,15683053,Reyna,545,47,105792.49,67830.2,,830
3650,15632736,Liang,597,41,153198.23,92090.36,,342
3651,15731865,Unwin,537,38,0,141023.01,,412
3652,15760450,Rutherford,732,79,61811.23,104222.8,,726
3653,15787204,Howe,542,34,101116.06,196395.05,,987
3654,15650454,Tran,688,46,74458.25,6866.31,,752
3655,15573730,Thompson,542,33,142871.27,77737.86,,888
3656,15705050,Linger,754,35,98585.94,106116.84,,765
3657,15791342,Johnston,750,37,0,117948,,298
3658,15684316,Udokamma,731,30,0,184581.68,,781
3659,15700540,Barrera,699,43,80764.03,199378.58,,490
3660,15770631,Sutherland,534,42,144801.97,12483.39,,771
3661,15790594,Bednall,494,27,0,22404.64,,488
3662,15604020,Otoole,497,35,110053.62,92887.06,,748
3663,15637599,Cremonesi,632,28,118890.81,145157.97,,756
3664,15736578,Hamilton,724,31,0,134889.95,,246
3665,15666332,Donaldson,751,37,151218.98,109309.29,,794
3666,15727291,McKay,733,42,150507.21,169964.12,,296
3667,15785920,Black,701,21,0,26327.42,,434
3668,15658987,Kane,525,33,131023.76,55072.93,,253
3669,15687719,She,666,44,122314.5,68574.88,,837
3670,15799641,Bruno,653,29,0,41671.81,,718
3671,15758702,Watson,850,28,0,12409.01,,242
3672,15689526,Shih,646,52,111739.4,68367.18,,234
3673,15586848,Rose,750,43,113882.31,74564.41,,526
3674,15707637,Zikoranachukwudimma,764,24,98148.61,26843.76,,275
3675,15719426,Cole,658,32,0,156774.75,,384
3676,15639265,Isaacs,727,32,59271.82,46019.43,,973
3677,15576124,Muravyova,687,31,0,145411.39,,347
3678,15757829,Timperley,631,33,0,158268.84,,246
3679,15633227,Kenechukwu,797,30,69413.44,74637.57,,856
3680,15753092,He,650,25,160599.06,28391.52,,268
3681,15782939,Storey,850,22,0,144385.54,,495
3682,15746338,Onyekachukwu,676,40,147803.48,95181.06,,275
3683,15590676,Kharlamova,620,44,0,15627.51,,940
3684,15599329,Christopher,576,52,170228.59,148477.57,,364
3685,15783097,Lombardo,482,35,133111.73,79957.95,,956
3686,15597885,Kerr,695,39,0,102763.69,,320
3687,15597467,Duncan,706,18,176139.5,129654.22,,405
3688,15724764,Lawley,668,32,0,40652.33,,237
3689,15778418,Burns,679,35,110245.13,178291.09,,728
3690,15684769,Whitson,703,45,0,131906.44,,599
3691,15756167,Doyne,670,67,158719.57,118607.4,,392
3692,15632439,Pinto,590,76,160979.68,13848.58,,924
3693,15755138,Chin,613,35,123557.65,170903.4,,438
3694,15659092,Davide,742,60,0,13161.66,,358
3695,15742116,Torres,608,33,0,79304.38,,820
3696,15801994,Buccho,571,40,112896.86,121402.53,,305
3697,15647572,Greece,595,39,120962.13,23305.01,,359
3698,15644551,Wimble,745,48,96048.55,74510.65,,701
3699,15709135,Pirozzi,589,21,0,55601.44,,427
3700,15684469,Hsiung,749,37,185063.7,134526.87,,765
3701,15627637,Obioma,678,22,118064.93,195424.01,,749
3702,15667093,Onio,603,46,0,59563.49,,541
3703,15690589,Udinesi,504,73,0,34595.58,,672
3704,15595350,Fermin,739,40,149131.03,60036.99,,335
3705,15777586,Moss,604,34,0,193021.49,,457
3706,15804064,Docherty,612,35,0,48108.72,,334
3707,15717770,Marcelo,629,44,125512.98,79082.76,,690
3708,15754443,Fadden,652,42,83492.07,37914.12,,343
3709,15776939,Zox,565,34,0,74593.84,,564
3710,15713517,Otitodilinna,707,49,0,82967.97,,489
3711,15683522,Kennedy,645,30,125739.26,193441.23,,788
3712,15673995,Tu,762,34,98592.88,191790.29,,279
